date,dc,dd,rm,log_pd,rf
1966-06-30,0.0073741874226218584,0.05275994183823651,-0.04785149946931855,3.4385556133767685,0.0031644983279469274
1966-09-30,0.004516331468893853,-0.04065755735227361,-0.10188877382546979,3.311171215698658,0.0028142310290699014
1966-12-31,-0.0003217320673556401,0.1642406520961237,0.060243193454670996,3.3668013412671245,0.0059889330669250515
1967-03-31,0.007858224157699212,-0.12804568907635172,0.14207012454074786,3.482957628314776,0.005236196578422935
1967-06-30,0.005891687586373706,0.014248595938319397,0.01711565101260515,3.500246030982667,0.004730304355908247
1967-09-30,0.0021725214086654177,-0.005939750938951827,0.06880265647557904,3.5579976384304377,0.0017553779530677296
1967-12-31,0.003269873943674284,0.12868092982760082,0.00439727270533119,3.560735224558634,0.003729526599138805
1968-03-31,0.015814097763673374,-0.09783307601682356,-0.07440713259835763,3.477519106557119,0.004049144149933919
1968-06-30,0.011249267496220128,0.053649032290705057,0.12415005157092796,3.5789280516274866,0.003711463245836744
1968-09-30,0.011801316810782225,-0.20576618850615702,0.05042002240577248,3.6618264867856287,0.00410467225228407
1968-12-31,0.001925611683409656,0.3203417821628125,0.02077096256497013,3.666149295660862,0.002699731984765228
1969-03-31,0.007988056920130049,-0.11667660693250959,-0.04729064175257103,3.6145876607364182,0.005888826030511533
1969-06-30,0.004091727511811527,0.11620366592867559,-0.05677916782526926,3.532272636547978,0.002540392788139542
1969-09-30,0.0027197463686459145,-0.09041707640157504,-0.05244719393303188,3.4341116534955085,0.005198765008735386
1969-12-31,0.0060910693906759406,0.08609903117722073,-0.01423073265133279,3.4286722229625393,0.005801988865724682
1970-03-31,0.006987794572799189,-0.09424103173324228,-0.038343056857804036,3.390838751425048,0.007974058700630142
1970-06-30,-0.0008822033410709196,-0.002187662468885687,-0.2178168742424118,3.1764436717049627,0.006767556736320181
1970-09-30,0.005477597850791938,-0.009357719883087423,0.16999931321899187,3.3391020554492834,0.004555713532599015
1970-12-31,0.005413052394485973,0.05057116259329009,0.07758495484409078,3.43464699370376,0.006509388234591817
1971-03-31,0.002197853065222688,-0.051487654005365924,0.11178847593630414,3.5416638269313023,0.0012070619166273657
1971-06-30,0.002665953342468441,0.012381935128511934,-0.015827281740061427,3.532723798551906,0.0017062379666032282
1971-09-30,-0.00028809567864485075,-0.01812942656649108,-0.009687936422423826,3.522627043912627,0.0023500765772037826
1971-12-31,0.007420649503380616,0.040321135355418924,0.037971708683813166,3.5637764139142574,0.006185573400545765
1972-03-31,0.006629606406315602,-0.04206456044890183,0.062183519720388825,3.626559588019533,0.0019171851692452299
1972-06-30,0.018023683802445234,0.03207060179304411,-0.00652494569503248,3.617418464236235,0.002644535407006142
1972-09-30,0.010996315044634386,-0.03058462229615988,0.013317508761049979,3.634391132644266,0.0028622200538244366
1972-12-31,0.01563666638523742,0.10749007173739478,0.06113965774875996,3.6783375435352585,0.002571304832885233
1973-03-31,0.006717890679221128,-0.12261159838849989,-0.09510119306249354,3.594058525001426,0.003727078338917043
1973-06-30,-0.0034440615734716573,0.04710528001993297,-0.10152376725868528,3.4996118928062456,0.0016576120723594979
1973-09-30,0.003014805385539887,-0.006617682836767225,0.056545319357714785,3.5640049727884024,0.005809237691777387
1973-12-31,-0.0030979872647254325,0.17422550290134708,-0.12983561647495934,3.411553861350897,0.002431776124748127
1974-03-31,-0.010487780877756592,-0.1231668741716827,-0.04996660514575879,3.3643739306232616,0.0016298494913621325
1974-06-30,-0.0015061526581501283,0.055509979466437764,-0.12866950620912976,3.216695029109086,0.0006252293669241193
1974-09-30,0.0009736643593338812,0.0050341748788793605,-0.2694846666535191,2.896025837245255,0.004386889413521557
1974-12-31,-0.008038017675934483,0.0918240672502495,0.06083535335186996,2.9584961614321346,-0.002219078894630874
1975-03-31,0.003197600075965923,-0.07928826398504185,0.22568836930141534,3.149035704368315,0.0011931383096635863
1975-06-30,0.015015018774052535,0.007862421841666078,0.14170209720047788,3.282435155910661,0.001905588948096843
1975-09-30,0.004546415908830426,-0.002658975228995164,-0.13387832073949213,3.143049948429194,0.0026989869218411316
1975-12-31,0.0024858588437002282,0.054880861763296096,0.05953277071537588,3.2116948419927542,0.0035627092600272383
1976-03-31,0.014092953223970639,-0.021633857629166364,0.15660234919694505,3.3454295216366807,0.0015003812252241478
1976-06-30,0.009258628987014461,0.061297712855420405,0.007919957545483358,3.3362698919610616,0.005033175336092648
1976-09-30,0.007027359232838037,0.015383476361704673,0.0025453517112667967,3.3160331284219717,0.0020595854158356386
1976-12-31,0.009225776362679738,0.1344207162470683,0.03484942533381674,3.2997853814491456,0.0025128773201342656
1977-03-31,0.0028009601798721917,-0.053612469528365514,-0.0810790676048685,3.188951189662177,0.002623634640007896
1977-06-30,-0.0007997675796627135,0.06067221636431075,0.024704967460172478,3.182971070960466,-0.002633014545734204
1977-09-30,0.004714592793723327,-0.019941093443257785,-0.0359191760977976,3.1181344707170022,-0.0009067212086329036
1977-12-31,0.013072512997288399,0.14112604527248807,0.001546414173783539,3.083715327927416,0.005073956032823201
1978-03-31,0.006995268687650658,-0.06782821923775995,-0.0522382484247349,3.0106823863550023,0.005727199046153144
1978-06-30,0.008438504846997041,0.06324260122647374,0.06608720301731363,3.061033718941478,0.001538906760497026
1978-09-30,0.004538103150909301,-0.02940863758101253,0.0722579413880109,3.1143117401024707,-0.0012699232438063875
1978-12-31,0.006463194121940852,0.13202486958305037,-0.0811237540531915,3.007535226681192,0.0051718784268079705
1979-03-31,0.0045847835521311,-0.04450353674881402,0.05597760782561756,3.0500157371589696,0.008275816742924368
1979-06-30,-0.0008644861940236837,0.0699808172761931,0.0053203482318080475,3.0451438139054474,0.003964801189373679
1979-09-30,0.005008984027353058,-0.031049133474342128,0.04893494415988764,3.082472627721296,-0.001046886988133329
1979-12-31,0.0035733885230380125,0.12432525789296456,-0.013943345760487058,3.0519581707348284,0.007066438814254341
1980-03-31,-0.002312551723908207,-0.021736072812103657,-0.10138096839255895,2.9412119217259907,0.006728176082117482
1980-06-30,-0.013084194479318967,0.015411569794257396,0.12130445365244746,3.0532934838145125,0.010595339290115417
1980-09-30,0.0009460247494503804,0.006006135904833787,0.10980780417581948,3.1317722597134763,-0.0021198044376420314
1980-12-31,0.006402277160540315,0.06408654799362257,0.05889612173822956,3.189216487507393,0.01505238435230629
1981-03-31,3.352681767765375e-05,-0.0020694374237688606,-0.00514980734432835,3.1768978948735564,0.016164415365359598
1981-06-30,0.003263520422449595,0.015327366425477162,-0.03139871810851691,3.1369721797491477,0.012276813916452653
1981-09-30,-0.0014639385172783292,0.0026273761530406503,-0.1436884891889929,2.978441688049265,0.018593393207665457
1981-12-31,0.00042726702344264567,0.04766761086043969,0.068360154681391,3.024597827946093,0.016019578137915626
1982-03-31,0.0012811347301422416,-0.0017351926464410639,-0.09026369112874189,2.905747212945863,0.01624244995143577
1982-06-30,-0.0005483800587580134,0.004349406377059495,-0.035560344282316136,2.8681384536128456,0.02232233749415483
1982-09-30,0.0032973912018086082,0.0029453701064623417,0.10378220719948628,2.9499202688359785,0.01719101975794514
1982-12-31,0.01011797364249123,0.016417440613237577,0.19796890184147653,3.1100393390010237,0.00988704306890711
1983-03-31,0.005870454934726155,0.024362427006864085,0.10668796679476866,3.1919410151156047,0.01461594108237697
1983-06-30,0.01048929392109521,-0.03348383999606952,0.1117194175406202,3.30192209357272,0.01364211361367447
1983-09-30,0.01243244608800076,0.00988242283898444,-0.024309523701019242,3.275466326288561,0.010037330582681699
1983-12-31,0.008906576119910525,0.04492274015027986,-0.01601230314964397,3.24408959489378,0.010064257026880675
1984-03-31,0.0015109752569335555,-0.023807923558922806,-0.05083405421608811,3.1947719291571253,0.012659034873351231
1984-06-30,0.013178287330666727,0.04499971436042571,-0.038058590695544625,3.1363623639027187,0.012596894166918938
1984-09-30,0.0037764709489556125,-0.03385375238688404,0.0765062170785551,3.204607138119821,0.014168552754022797
